	0
2142	3.0
2143	3.0
2144	3.0
2145	2.33
2146	3.0
2147	3.0
2148	3.0
2149	3.0
2150	3.0
2151	3.0
2152	3.0
2153	3.0
2154	3.0
2155	3.0
2156	2.33
2157	2.33
2158	3.0
2159	2.67
2160	2.33
2161	3.0
2162	3.0
2163	2.33
2164	2.33
2165	3.0
2166	3.0
2167	3.0
2168	2.33
2169	3.0
2170	2.33
2171	3.0
2172	3.0
2173	3.0
2174	2.33
2175	2.33
2176	3.0
2177	3.0
2178	3.0
2179	3.0
2180	3.0
2181	3.0
2182	3.0
2183	2.67
2184	3.0
2185	3.0
2186	3.0
2187	3.0
2188	3.0
2189	3.0
2190	3.0
2191	3.0
2192	2.33
2193	2.33
2194	3.0
2195	3.0
2196	3.0
2197	3.0
2198	2.33
2199	3.0
2200	2.33
2201	2.33
2202	2.33
2203	3.0
2204	2.67
2205	2.33
2206	3.0
2207	2.33
2208	2.33
2209	2.33
2210	2.33
2211	2.33
2212	2.33
2213	2.33
2214	2.33
2215	2.33
2216	3.0
2217	3.0
2218	3.0
2219	3.0
2220	3.0
2221	3.0
2222	3.0
2223	3.0
2224	2.33
2225	2.33
2226	3.0
2227	3.0
2228	3.0
2229	3.0
2230	3.0
2231	3.0
2232	3.0
2233	3.0
2234	2.33
2235	3.0
2236	2.67
2237	2.33
2238	2.33
2239	3.0
2240	3.0
2241	3.0
2242	2.33
2243	3.0
2244	3.0
2245	2.33
2246	3.0
2247	3.0
2248	3.0
2249	3.0
2250	2.33
2251	3.0
2252	3.0
2253	2.33
2254	3.0
2255	3.0
2256	2.33
2257	3.0
2258	3.0
2259	3.0
2260	3.0
2261	3.0
2262	3.0
2263	3.0
2264	2.33
2265	2.33
2266	2.33
2267	3.0
2268	2.33
2269	2.67
2270	2.67
2271	2.67
2272	3.0
2273	3.0
2274	3.0
2275	2.33
2276	1.67
2277	3.0
2278	3.0
2279	3.0
2280	3.0
2281	2.33
2282	3.0
2283	3.0
2284	3.0
2285	3.0
2286	2.33
2287	2.33
2288	3.0
2289	2.33
2290	3.0
2291	2.33
2292	2.33
2293	3.0
2294	2.67
2295	3.0
2296	2.33
2297	3.0
2298	2.33
2299	2.33
2300	2.33
2301	3.0
2302	3.0
2303	3.0
2304	3.0
2305	2.33
2306	2.33
2307	2.67
2308	3.0
2309	3.0
2310	2.33
2311	2.33
2312	2.33
2313	3.0
2314	2.33
2315	2.33
2316	2.33
2317	3.0
2318	2.33
2319	3.0
2320	3.0
2321	2.33
2322	3.0
2323	3.0
2324	3.0
2325	3.0
2326	3.0
2327	2.33
2328	2.33
2329	2.33
2330	3.0
2331	2.33
2332	3.0
2333	2.33
2334	2.33
2335	3.0
2336	3.0
2337	3.0
2338	2.33
2339	3.0
2340	2.33
2341	2.33
2342	3.0
2343	3.0
2344	2.67
2345	2.33
2346	2.33
2347	3.0
2348	3.0
2349	2.33
2350	3.0
2351	3.0
2352	3.0
2353	3.0
2354	3.0
2355	2.33
2356	2.0
2357	3.0
2358	3.0
2359	3.0
2360	3.0
2361	3.0
2362	3.0
2363	3.0
2364	3.0
2365	3.0
2366	2.33
2367	2.67
2368	2.33
2369	3.0
2370	2.33
2371	3.0
2372	2.33
2373	2.33
2374	1.0
2375	3.0
2376	3.0
2377	3.0
2378	3.0
2379	3.0
2380	3.0
2381	2.33
2382	2.33
2383	3.0
2384	3.0
2385	3.0
2386	3.0
2387	3.0
2388	3.0
2389	3.0
2390	2.33
2391	3.0
2392	3.0
2393	3.0
2394	3.0
2395	3.0
2396	3.0
2397	3.0
2398	3.0
2399	3.0
2400	2.33
2401	3.0
2402	2.33
2403	3.0
2404	3.0
2405	3.0
2406	2.33
2407	3.0
2408	3.0
2409	3.0
2410	3.0
2411	3.0
2412	2.33
2413	2.33
2414	2.33
2415	2.67
2416	3.0
2417	3.0
2418	3.0
2419	2.67
2420	3.0
2421	3.0
2422	3.0
2423	3.0
2424	3.0
2425	2.33
2426	3.0
2427	3.0
2428	3.0
2429	3.0
2430	3.0
2431	3.0
2432	2.33
2433	3.0
2434	3.0
2435	2.67
2436	3.0
2437	2.33
2438	2.33
2439	2.33
2440	3.0
2441	3.0
2442	3.0
2443	3.0
2444	2.33
2445	2.33
2446	2.33
2447	2.33
2448	3.0
2449	3.0
2450	3.0
2451	3.0
2452	2.33
2453	2.33
2454	2.33
2455	3.0
2456	3.0
2457	2.33
2458	2.33
2459	2.33
2460	2.33
2461	3.0
2462	3.0
2463	3.0
2464	3.0
2465	3.0
2466	2.33
2467	3.0
2468	3.0
2469	3.0
2470	2.33
2471	2.33
2472	3.0
2473	2.67
2474	3.0
2475	3.0
2476	3.0
2477	3.0
2478	3.0
2479	3.0
2480	3.0
2481	2.33
2482	3.0
2483	3.0
2484	3.0
2485	3.0
2486	3.0
2487	2.33
2488	2.33
2489	3.0
2490	2.33
2491	3.0
2492	3.0
2493	3.0
2494	2.33
2495	3.0
2496	3.0
2497	3.0
2498	3.0
2499	2.33
2500	3.0
2501	3.0
2502	2.33
2503	3.0
2504	2.33
2505	3.0
2506	2.33
2507	3.0
2508	3.0
2509	3.0
2510	3.0
2511	3.0
2512	3.0
2513	2.33
2514	3.0
2515	2.33
2516	2.33
2517	3.0
2518	2.33
2519	3.0
2520	3.0
2521	3.0
2522	2.33
2523	2.33
2524	2.33
2525	3.0
2526	3.0
2527	2.33
2528	3.0
2529	3.0
2530	3.0
2531	2.33
2532	3.0
2533	2.33
2534	3.0
2535	3.0
2536	3.0
2537	3.0
2538	3.0
2539	2.33
2540	2.33
2541	2.33
2542	2.33
2543	2.33
2544	2.33
2545	2.33
2546	3.0
2547	3.0
2548	3.0
2549	2.33
2550	2.33
2551	2.33
2552	2.67
2553	3.0
2554	3.0
2555	3.0
2556	2.33
2557	2.33
2558	2.33
2559	2.33
2560	2.33
2561	2.33
2562	2.33
2563	3.0
2564	3.0
2565	3.0
2566	3.0
2567	3.0
2568	3.0
2569	3.0
2570	2.33
2571	2.33
2572	3.0
2573	2.33
2574	3.0
2575	3.0
2576	3.0
2577	3.0
2578	3.0
2579	3.0
2580	3.0
2581	3.0
2582	3.0
2583	3.0
2584	3.0
2585	3.0
2586	3.0
2587	3.0
2588	2.33
2589	3.0
2590	2.33
2591	2.33
2592	3.0
2593	3.0
2594	3.0
2595	3.0
2596	3.0
2597	2.33
2598	2.33
2599	3.0
2600	2.33
2601	3.0
2602	2.33
2603	2.33
2604	3.0
2605	3.0
2606	3.0
2607	3.0
2608	3.0
2609	3.0
2610	3.0
2611	3.0
2612	3.0
2613	3.0
2614	2.33
2615	3.0
2616	3.0
2617	3.0
2618	3.0
2619	2.0
2620	2.67
2621	2.33
2622	2.33
2623	3.0
2624	2.0
2625	3.0
2626	3.0
2627	3.0
2628	2.33
2629	2.33
2630	2.33
2631	2.33
2632	3.0
2633	2.33
2634	2.33
2635	3.0
2636	3.0
2637	3.0
2638	3.0
2639	2.33
2640	3.0
2641	3.0
2642	3.0
2643	3.0
2644	3.0
2645	3.0
2646	3.0
2647	2.33
2648	2.33
2649	2.33
2650	3.0
2651	3.0
2652	3.0
2653	2.33
2654	3.0
2655	2.33
2656	2.33
2657	3.0
2658	2.33
2659	3.0
2660	3.0
2661	2.67
2662	3.0
2663	2.67
2664	3.0
2665	2.33
2666	3.0
2667	3.0
2668	3.0
2669	2.33
2670	3.0
2671	3.0
2672	3.0
2673	2.33
2674	3.0
2675	3.0
2676	1.67
2677	2.67
2678	2.33
2679	2.33
2680	3.0
2681	3.0
2682	2.33
2683	3.0
2684	3.0
2685	3.0
2686	3.0
2687	3.0
2688	2.33
2689	3.0
2690	3.0
2691	2.33
2692	2.33
2693	3.0
2694	2.33
2695	3.0
2696	3.0
2697	3.0
2698	2.0
2699	2.33
2700	2.33
2701	2.33
2702	2.33
2703	3.0
2704	2.33
2705	3.0
2706	2.33
2707	2.33
2708	3.0
2709	3.0
2710	2.33
2711	2.33
2712	2.33
2713	2.33
2714	2.33
2715	3.0
2716	3.0
2717	2.33
2718	3.0
2719	3.0
2720	2.33
2721	3.0
2722	3.0
2723	3.0
2724	2.67
2725	3.0
2726	2.33
2727	2.33
2728	3.0
2729	3.0
2730	3.0
2731	3.0
2732	3.0
2733	3.0
2734	3.0
2735	3.0
2736	3.0
2737	2.33
2738	3.0
2739	3.0
2740	2.0
2741	3.0
2742	2.33
2743	3.0
2744	2.33
2745	2.33
2746	3.0
2747	3.0
2748	3.0
2749	3.0
2750	2.33
2751	3.0
2752	3.0
2753	2.33
2754	2.33
2755	3.0
2756	3.0
2757	2.33
2758	3.0
2759	3.0
2760	2.33
2761	3.0
2762	3.0
2763	3.0
2764	3.0
2765	3.0
2766	3.0
2767	3.0
2768	3.0
2769	3.0
2770	2.33
2771	3.0
2772	3.0
2773	3.0
2774	2.67
2775	3.0
2776	2.33
2777	3.0
2778	3.0
2779	2.33
2780	3.0
2781	3.0
2782	3.0
2783	3.0
2784	3.0
2785	3.0
2786	3.0
2787	3.0
2788	3.0
2789	3.0
2790	3.0
2791	3.0
2792	3.0
2793	3.0
2794	3.0
2795	3.0
2796	3.0
2797	3.0
2798	3.0
2799	3.0
2800	3.0
2801	3.0
2802	2.33
2803	2.33
2804	2.33
2805	2.33
2806	3.0
2807	2.33
2808	3.0
2809	3.0
2810	3.0
2811	3.0
2812	3.0
2813	3.0
2814	3.0
2815	3.0
2816	3.0
2817	2.33
2818	1.67
2819	2.0
2820	2.33
2821	3.0
2822	3.0
2823	3.0
2824	3.0
2825	3.0
2826	3.0
2827	2.33
2828	2.33
2829	3.0
2830	3.0
2831	3.0
2832	3.0
2833	3.0
2834	3.0
2835	3.0
2836	2.33
2837	2.33
2838	3.0
2839	2.33
2840	2.33
2841	3.0
2842	3.0
2843	2.33
2844	2.33
2845	3.0
2846	2.33
2847	2.33
2848	2.33
2849	2.33
2850	2.33
2851	2.0
2852	2.33
2853	2.33
2854	3.0
2855	2.33
2856	2.33
2857	2.67
2858	3.0
2859	3.0
2860	3.0
2861	2.0
2862	3.0
2863	2.33
2864	2.33
2865	3.0
2866	2.67
2867	2.33
2868	2.0
2869	3.0
2870	2.33
2871	3.0
2872	2.33
2873	3.0
2874	3.0
2875	2.33
2876	3.0
2877	3.0
2878	2.33
2879	2.33
2880	3.0
2881	3.0
2882	3.0
2883	2.33
2884	2.33
2885	2.33
2886	3.0
2887	2.67
2888	3.0
2889	3.0
2890	2.33
2891	3.0
2892	2.33
2893	3.0
2894	3.0
2895	2.33
2896	2.33
2897	2.33
2898	2.33
2899	2.33
2900	3.0
2901	2.33
2902	2.33
2903	2.33
2904	2.33
2905	2.33
2906	2.33
2907	2.33
2908	3.0
2909	2.33
2910	3.0
2911	3.0
2912	3.0
2913	3.0
2914	3.0
2915	2.67
2916	3.0
2917	2.33
2918	2.33
2919	3.0
2920	3.0
2921	3.0
2922	2.33
2923	3.0
2924	3.0
2925	3.0
2926	2.33
2927	3.0
2928	3.0
2929	3.0
2930	3.0
2931	3.0
2932	2.33
2933	3.0
2934	3.0
2935	2.33
2936	3.0
2937	3.0
2938	3.0
2939	3.0
2940	3.0
2941	2.33
2942	3.0
2943	3.0
2944	3.0
2945	2.33
2946	3.0
2947	3.0
2948	2.0
2949	3.0
2950	3.0
2951	2.33
2952	3.0
2953	3.0
2954	3.0
2955	3.0
2956	3.0
2957	3.0
2958	3.0
2959	2.33
2960	3.0
2961	2.33
2962	3.0
2963	3.0
2964	3.0
2965	3.0
2966	3.0
2967	2.33
2968	2.0
2969	2.33
2970	2.67
2971	3.0
2972	3.0
2973	2.33
2974	3.0
2975	2.33
2976	2.33
2977	3.0
2978	3.0
2979	3.0
2980	3.0
2981	2.33
2982	3.0
2983	2.33
2984	2.0
2985	3.0
2986	3.0
2987	3.0
2988	3.0
2989	2.33
2990	2.33
2991	2.33
2992	2.33
2993	3.0
2994	2.33
2995	2.33
2996	2.33
2997	2.33
2998	3.0
2999	2.33
3000	2.33
3001	3.0
3002	2.33
3003	3.0
3004	1.67
3005	2.0
3006	2.33
3007	3.0
3008	3.0
3009	3.0
3010	3.0
3011	2.67
3012	2.33
3013	3.0
3014	2.33
3015	3.0
3016	2.33
3017	3.0
3018	3.0
3019	3.0
3020	3.0
3021	3.0
3022	3.0
3023	3.0
3024	2.33
3025	3.0
3026	2.33
3027	3.0
3028	3.0
3029	3.0
3030	3.0
3031	3.0
3032	3.0
3033	3.0
3034	2.67
3035	3.0
3036	2.33
3037	2.33
3038	3.0
3039	3.0
3040	3.0
3041	3.0
3042	3.0
3043	2.33
3044	2.33
3045	3.0
3046	2.33
3047	2.33
3048	2.33
3049	2.33
3050	2.33
3051	3.0
3052	2.33
3053	3.0
3054	3.0
3055	3.0
3056	3.0
3057	3.0
3058	3.0
3059	2.67
3060	2.33
3061	2.33
3062	3.0
3063	3.0
3064	2.33
3065	2.67
3066	2.33
3067	3.0
3068	3.0
3069	2.33
3070	3.0
3071	2.33
3072	3.0
3073	3.0
3074	3.0
3075	3.0
3076	3.0
3077	2.33
3078	2.33
3079	2.33
3080	2.33
3081	2.33
3082	2.33
3083	2.33
3084	3.0
3085	2.33
3086	2.33
3087	2.67
3088	3.0
3089	3.0
3090	2.33
3091	3.0
3092	2.0
3093	3.0
3094	3.0
3095	2.33
3096	3.0
3097	3.0
3098	3.0
3099	3.0
3100	3.0
3101	3.0
3102	3.0
3103	3.0
3104	3.0
3105	3.0
3106	3.0
3107	3.0
3108	3.0
3109	2.33
3110	3.0
3111	2.33
3112	3.0
3113	2.33
3114	3.0
3115	3.0
3116	3.0
3117	3.0
3118	3.0
3119	2.33
3120	3.0
3121	2.33
3122	2.33
3123	2.33
3124	2.33
3125	3.0
3126	3.0
3127	2.33
3128	2.33
3129	2.33
3130	2.33
3131	2.33
3132	3.0
3133	3.0
3134	3.0
3135	2.33
3136	2.33
3137	3.0
3138	3.0
3139	3.0
3140	3.0
3141	3.0
3142	3.0
3143	3.0
3144	3.0
3145	3.0
3146	3.0
3147	2.33
3148	1.67
3149	3.0
3150	2.33
3151	3.0
3152	2.33
3153	3.0
3154	2.33
3155	2.33
3156	3.0
3157	3.0
3158	2.33
3159	3.0
3160	3.0
3161	2.33
3162	2.33
3163	3.0
3164	3.0
3165	2.33
3166	2.33
3167	3.0
3168	3.0
3169	2.33
3170	3.0
3171	3.0
3172	3.0
3173	2.33
3174	2.33
3175	2.33
3176	3.0
3177	3.0
3178	2.33
3179	3.0
3180	3.0
3181	3.0
3182	3.0
3183	3.0
3184	3.0
3185	3.0
3186	2.67
3187	3.0
3188	3.0
3189	3.0
3190	3.0
3191	3.0
3192	2.33
3193	3.0
3194	3.0
3195	3.0
3196	3.0
3197	3.0
3198	3.0
3199	2.33
3200	3.0
3201	3.0
3202	2.33
3203	2.33
3204	2.33
3205	3.0
3206	2.33
3207	3.0
3208	3.0
3209	3.0
3210	3.0
3211	3.0
3212	2.33
3213	2.33
3214	3.0
3215	3.0
3216	3.0
3217	3.0
3218	3.0
3219	3.0
3220	2.33
3221	3.0
3222	3.0
3223	3.0
3224	3.0
3225	3.0
3226	3.0
3227	3.0
3228	2.33
3229	3.0
3230	3.0
3231	2.33
3232	3.0
3233	3.0
3234	3.0
3235	3.0
3236	3.0
3237	2.33
3238	3.0
3239	3.0
3240	3.0
3241	3.0
3242	3.0
3243	3.0
3244	3.0
3245	3.0
3246	2.33
3247	2.33
3248	3.0
3249	3.0
3250	3.0
3251	2.33
3252	2.33
3253	3.0
3254	3.0
3255	3.0
3256	3.0
3257	2.33
3258	2.33
3259	3.0
3260	3.0
3261	3.0
3262	3.0
3263	3.0
3264	3.0
3265	3.0
3266	2.33
3267	3.0
3268	2.33
3269	3.0
3270	2.33
3271	3.0
3272	3.0
3273	3.0
3274	3.0
3275	3.0
3276	3.0
3277	3.0
3278	2.33
3279	3.0
3280	3.0
3281	2.33
3282	3.0
3283	3.0
3284	2.33
3285	2.33
3286	3.0
3287	3.0
3288	3.0
3289	3.0
3290	3.0
3291	3.0
3292	3.0
3293	3.0
3294	3.0
3295	3.0
3296	3.0
3297	3.0
3298	3.0
3299	3.0
3300	3.0
3301	2.33
3302	2.33
3303	2.33
3304	3.0
3305	3.0
3306	3.0
3307	3.0
3308	3.0
3309	3.0
3310	2.33
3311	3.0
3312	2.33
3313	3.0
3314	3.0
3315	2.67
3316	2.33
3317	2.33
3318	3.0
3319	3.0
3320	3.0
3321	3.0
3322	3.0
3323	3.0
3324	3.0
3325	3.0
3326	3.0
3327	3.0
3328	3.0
3329	3.0
3330	2.33
3331	3.0
3332	3.0
3333	3.0
3334	2.67
3335	3.0
3336	3.0
3337	3.0
3338	3.0
3339	3.0
3340	2.33
3341	2.33
3342	3.0
3343	2.33
3344	3.0
3345	3.0
3346	2.33
3347	3.0
3348	3.0
3349	3.0
3350	3.0
3351	3.0
3352	3.0
3353	3.0
3354	3.0
3355	2.67
3356	3.0
3357	3.0
3358	3.0
3359	3.0
3360	3.0
3361	3.0
3362	3.0
3363	2.33
3364	3.0
3365	3.0
3366	3.0
3367	2.33
3368	3.0
3369	3.0
3370	3.0
3371	2.33
3372	2.33
3373	3.0
3374	2.33
3375	1.67
3376	2.33
3377	3.0
3378	3.0
3379	2.33
3380	2.33
3381	3.0
3382	3.0
3383	3.0
3384	2.33
3385	2.33
3386	3.0
3387	3.0
3388	2.33
3389	3.0
3390	3.0
3391	2.33
3392	3.0
3393	3.0
3394	3.0
3395	3.0
3396	3.0
3397	3.0
3398	3.0
3399	3.0
3400	2.67
3401	3.0
3402	2.67
3403	2.33
3404	2.33
3405	3.0
3406	2.33
3407	2.33
3408	3.0
3409	2.33
3410	3.0
3411	2.33
3412	2.33
3413	3.0
3414	2.33
3415	3.0
3416	2.33
3417	2.33
3418	2.33
3419	3.0
3420	2.33
3421	2.33
3422	3.0
3423	3.0
3424	3.0
3425	3.0
3426	2.33
3427	3.0
3428	2.33
3429	2.33
3430	3.0
3431	2.33
3432	2.33
3433	2.33
3434	3.0
3435	3.0
3436	3.0
3437	3.0
3438	3.0
3439	2.33
3440	3.0
3441	3.0
3442	3.0
3443	3.0
3444	3.0
3445	2.33
3446	2.33
3447	3.0
3448	3.0
3449	2.33
3450	3.0
3451	3.0
3452	3.0
3453	3.0
3454	3.0
3455	3.0
3456	3.0
3457	3.0
3458	3.0
3459	2.33
3460	3.0
3461	3.0
3462	3.0
3463	3.0
3464	2.33
3465	2.33
3466	3.0
3467	2.33
3468	3.0
3469	2.33
3470	2.33
3471	2.33
3472	3.0
3473	3.0
3474	2.33
3475	3.0
3476	3.0
3477	2.33
3478	2.33
3479	2.33
3480	3.0
3481	2.33
3482	2.33
3483	3.0
3484	3.0
3485	3.0
3486	2.33
3487	3.0
3488	2.33
3489	3.0
3490	3.0
3491	2.33
3492	3.0
3493	3.0
3494	3.0
3495	2.33
3496	3.0
3497	2.33
3498	2.33
3499	2.33
3500	2.33
3501	3.0
3502	3.0
3503	3.0
3504	2.0
3505	3.0
3506	3.0
3507	3.0
3508	3.0
3509	3.0
3510	3.0
3511	3.0
3512	2.33
3513	3.0
3514	2.67
3515	3.0
3516	3.0
3517	3.0
3518	3.0
3519	3.0
3520	2.33
3521	2.33
3522	3.0
3523	2.33
3524	3.0
3525	2.33
3526	2.0
3527	2.0
3528	3.0
3529	2.33
3530	2.33
3531	3.0
3532	2.33
3533	3.0
3534	3.0
3535	3.0
3536	3.0
3537	3.0
3538	3.0
3539	3.0
3540	3.0
3541	2.33
3542	3.0
3543	3.0
3544	3.0
3545	2.33
3546	3.0
3547	2.33
3548	3.0
3549	2.33
3550	3.0
3551	2.33
3552	3.0
3553	2.33
3554	2.33
3555	2.67
3556	2.33
3557	3.0
3558	2.33
3559	3.0
3560	2.67
3561	2.67
3562	2.33
3563	2.67
3564	2.67
3565	3.0
3566	3.0
3567	3.0
3568	3.0
3569	2.33
3570	3.0
3571	3.0
3572	3.0
3573	3.0
3574	3.0
3575	3.0
3576	3.0
3577	3.0
3578	3.0
3579	2.33
3580	2.33
3581	2.33
3582	3.0
3583	2.33
3584	2.33
3585	2.33
3586	3.0
3587	3.0
3588	3.0
3589	3.0
3590	2.33
3591	3.0
3592	2.33
3593	3.0
3594	2.33
3595	2.33
3596	2.33
3597	2.33
3598	3.0
3599	3.0
3600	2.33
3601	2.33
3602	3.0
3603	3.0
3604	2.33
3605	3.0
3606	2.33
3607	3.0
3608	2.33
3609	2.33
3610	3.0
3611	3.0
3612	2.33
3613	3.0
3614	2.33
3615	3.0
3616	3.0
3617	3.0
3618	3.0
3619	2.33
3620	3.0
3621	3.0
3622	3.0
3623	3.0
3624	2.33
3625	3.0
3626	3.0
3627	3.0
3628	3.0
3629	2.33
3630	2.0
3631	2.33
3632	2.33
3633	2.33
3634	3.0
3635	2.33
3636	2.33
3637	2.33
3638	2.33
3639	3.0
3640	3.0
3641	3.0
3642	3.0
3643	3.0
3644	2.33
3645	3.0
3646	3.0
3647	3.0
3648	3.0
3649	3.0
3650	2.33
3651	3.0
3652	3.0
3653	3.0
3654	3.0
3655	3.0
3656	3.0
3657	3.0
3658	3.0
3659	3.0
3660	3.0
3661	3.0
3662	2.33
3663	2.33
3664	2.33
3665	2.33
3666	3.0
3667	3.0
3668	3.0
3669	3.0
3670	2.33
3671	2.33
3672	2.33
3673	2.33
3674	2.33
3675	2.33
3676	2.33
3677	2.33
3678	3.0
3679	2.33
3680	2.33
3681	3.0
3682	3.0
3683	3.0
3684	2.33
3685	2.33
3686	3.0
3687	3.0
3688	2.33
3689	3.0
3690	3.0
3691	3.0
3692	3.0
3693	3.0
3694	2.33
3695	2.33
3696	3.0
3697	2.33
3698	2.33
3699	2.33
3700	3.0
3701	2.33
3702	3.0
3703	2.33
3704	2.33
3705	2.33
3706	2.33
3707	3.0
3708	3.0
3709	3.0
3710	2.33
3711	3.0
3712	3.0
3713	3.0
3714	3.0
3715	2.33
3716	2.33
3717	3.0
3718	3.0
3719	3.0
3720	3.0
3721	3.0
3722	3.0
3723	2.33
3724	2.33
3725	2.33
3726	2.33
3727	2.33
3728	3.0
3729	3.0
3730	2.33
3731	3.0
3732	3.0
3733	3.0
3734	3.0
3735	3.0
3736	3.0
3737	3.0
3738	2.33
3739	3.0
3740	2.33
3741	3.0
3742	3.0
3743	3.0
3744	2.33
3745	3.0
3746	2.33
3747	3.0
3748	3.0
3749	3.0
3750	3.0
3751	2.33
3752	3.0
3753	3.0
3754	3.0
3755	3.0
3756	3.0
3757	2.33
3758	2.33
3759	2.33
3760	3.0
3761	3.0
3762	3.0
3763	3.0
3764	3.0
3765	3.0
3766	3.0
3767	2.33
3768	2.33
3769	3.0
3770	3.0
3771	3.0
3772	3.0
3773	3.0
3774	3.0
3775	3.0
3776	2.33
3777	3.0
3778	2.33
3779	2.0
3780	2.33
3781	2.33
3782	2.33
3783	3.0
3784	3.0
3785	3.0
3786	2.33
3787	3.0
3788	3.0
3789	3.0
3790	3.0
3791	3.0
3792	2.33
3793	2.33
3794	3.0
3795	3.0
3796	2.33
3797	3.0
3798	2.33
3799	2.33
3800	3.0
3801	2.33
3802	2.33
3803	2.33
3804	2.33
3805	2.33
3806	3.0
3807	3.0
3808	3.0
3809	3.0
3810	3.0
3811	3.0
3812	2.33
3813	3.0
3814	3.0
3815	3.0
3816	3.0
3817	3.0
3818	2.33
3819	2.33
3820	2.33
3821	3.0
3822	2.33
3823	3.0
3824	3.0
3825	2.33
3826	2.33
3827	3.0
3828	3.0
3829	2.33
3830	2.33
3831	2.33
3832	2.33
3833	3.0
3834	2.33
3835	3.0
3836	3.0
3837	3.0
3838	3.0
3839	3.0
3840	3.0
3841	3.0
3842	2.33
3843	2.67
3844	3.0
3845	3.0
3846	3.0
3847	3.0
3848	3.0
3849	3.0
3850	3.0
3851	3.0
3852	3.0
3853	3.0
3854	2.33
3855	2.67
3856	2.33
3857	2.33
3858	3.0
3859	3.0
3860	2.33
3861	2.33
3862	3.0
3863	2.33
3864	2.33
3865	3.0
3866	3.0
3867	2.33
3868	2.33
3869	3.0
3870	3.0
3871	3.0
3872	3.0
3873	3.0
3874	3.0
3875	3.0
3876	2.33
3877	2.33
3878	3.0
3879	2.33
3880	3.0
3881	2.33
3882	2.33
3883	3.0
3884	2.33
3885	3.0
3886	3.0
3887	3.0
3888	2.33
3889	2.33
3890	2.33
3891	3.0
3892	3.0
3893	2.33
3894	3.0
3895	2.33
3896	2.33
3897	2.33
3898	2.33
3899	3.0
3900	3.0
3901	3.0
3902	3.0
3903	2.33
3904	2.33
3905	2.33
3906	2.33
3907	3.0
3908	3.0
3909	3.0
3910	2.33
3911	3.0
3912	2.33
3913	3.0
3914	3.0
3915	2.33
3916	1.67
3917	3.0
3918	2.33
3919	2.67
3920	2.33
3921	3.0
3922	3.0
3923	3.0
3924	3.0
3925	3.0
3926	3.0
3927	3.0
3928	2.33
3929	3.0
3930	2.33
3931	3.0
3932	2.33
3933	3.0
3934	3.0
3935	2.33
3936	3.0
3937	3.0
3938	2.67
3939	3.0
3940	3.0
3941	3.0
3942	3.0
3943	3.0
3944	3.0
3945	3.0
3946	3.0
3947	3.0
3948	2.33
3949	2.33
3950	2.33
3951	3.0
3952	2.33
3953	2.33
3954	2.33
3955	3.0
3956	3.0
3957	3.0
3958	3.0
3959	3.0
3960	3.0
3961	3.0
3962	3.0
3963	3.0
3964	2.33
3965	3.0
3966	3.0
3967	3.0
3968	3.0
3969	2.33
3970	2.33
3971	3.0
3972	2.33
3973	2.33
3974	3.0
3975	3.0
3976	3.0
3977	3.0
3978	2.33
3979	3.0
3980	2.33
3981	3.0
3982	2.33
3983	2.33
3984	2.33
3985	2.33
3986	2.33
3987	2.33
3988	2.33
3989	2.33
3990	2.33
3991	3.0
3992	3.0
3993	2.33
3994	2.33
3995	3.0
3996	2.33
3997	2.33
3998	2.33
3999	2.33
4000	2.33
4001	2.33
4002	2.33
4003	2.33
4004	2.33
4005	2.33
4006	2.33
4007	2.33
4008	3.0
4009	3.0
4010	3.0
4011	3.0
4012	3.0
4013	3.0
4014	2.33
4015	3.0
4016	2.33
4017	1.33
4018	2.33
4019	2.67
4020	3.0
4021	3.0
4022	2.33
4023	3.0
4024	2.33
4025	2.33
4026	2.33
4027	3.0
4028	2.33
4029	2.33
4030	2.33
4031	2.33
4032	2.33
4033	2.33
4034	3.0
4035	3.0
4036	3.0
4037	3.0
4038	3.0
4039	3.0
4040	3.0
4041	3.0
4042	3.0
4043	3.0
4044	3.0
4045	2.67
4046	2.33
4047	3.0
4048	2.33
4049	3.0
4050	3.0
4051	3.0
4052	2.33
4053	1.67
4054	2.33
4055	2.67
4056	2.33
4057	2.33
4058	2.33
4059	2.33
4060	3.0
4061	2.67
4062	2.33
4063	2.33
4064	3.0
4065	3.0
4066	3.0
4067	3.0
4068	3.0
4069	2.0
4070	2.67
4071	3.0
4072	2.33
4073	3.0
4074	2.33
4075	2.33
4076	2.33
4077	3.0
4078	3.0
4079	3.0
4080	2.33
4081	3.0
4082	3.0
4083	3.0
4084	3.0
4085	3.0
4086	2.33
4087	3.0
4088	2.67
4089	3.0
4090	2.67
4091	2.33
4092	3.0
4093	3.0
4094	3.0
4095	3.0
4096	3.0
4097	3.0
4098	3.0
4099	2.33
4100	2.33
4101	2.33
4102	3.0
4103	3.0
4104	3.0
4105	3.0
4106	2.33
4107	3.0
4108	3.0
4109	3.0
4110	3.0
4111	2.33
4112	2.33
4113	3.0
4114	2.33
4115	2.67
4116	3.0
4117	3.0
4118	3.0
4119	3.0
4120	2.33
4121	2.33
4122	3.0
4123	2.33
4124	2.33
4125	3.0
4126	3.0
4127	2.33
4128	3.0
4129	3.0
4130	2.33
4131	3.0
4132	2.33
4133	2.33
4134	2.33
4135	2.33
4136	2.33
4137	2.33
4138	2.33
4139	2.33
4140	2.33
